filename, language, HTML, CSS, JavaScript, JSON, SCSS, XML, Markdown, comment, blank, total
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\hy.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\id.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\is.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\it.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\ja.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\ka.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\km.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\ko.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\lt.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\lv.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\mk.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\ms.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\nb.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\ne.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\nl.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\pl.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\ps.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\pt-BR.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\pt.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\ro.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\ru.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\sk.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\sl.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\sq.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\sr-Cyrl.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\sr.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\sv.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\th.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\tk.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\tr.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\uk.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\vi.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\zh-CN.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\i18n\zh-TW.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\select2.full.js, JavaScript, 0, 0, 5072, 0, 0, 0, 0, 356, 1329, 6757
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\select2.full.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\select2.js, JavaScript, 0, 0, 4561, 0, 0, 0, 0, 304, 1180, 6045
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\select2\js\select2.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ar-AR.js, JavaScript, 0, 0, 156, 0, 0, 0, 0, 0, 1, 157
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ar-AR.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-bg-BG.js, JavaScript, 0, 0, 156, 0, 0, 0, 0, 0, 1, 157
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-bg-BG.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ca-ES.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ca-ES.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-cs-CZ.js, JavaScript, 0, 0, 150, 0, 0, 0, 0, 0, 1, 151
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-cs-CZ.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-da-DK.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-da-DK.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-de-DE.js, JavaScript, 0, 0, 156, 0, 0, 0, 0, 0, 1, 157
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-de-DE.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-el-GR.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-el-GR.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-es-ES.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-es-ES.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-es-EU.js, JavaScript, 0, 0, 154, 0, 0, 0, 0, 0, 1, 155
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-es-EU.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-fa-IR.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-fa-IR.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-fi-FI.js, JavaScript, 0, 0, 153, 0, 0, 0, 0, 0, 1, 154
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-fi-FI.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-fr-FR.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-fr-FR.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-gl-ES.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-gl-ES.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-he-IL.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-he-IL.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-hr-HR.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-hr-HR.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-hu-HU.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-hu-HU.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-id-ID.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-id-ID.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-it-IT.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-it-IT.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ja-JP.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ja-JP.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ko-KR.js, JavaScript, 0, 0, 157, 0, 0, 0, 0, 0, 1, 158
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ko-KR.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-lt-LT.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-lt-LT.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-lt-LV.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-lt-LV.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-mn-MN.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 1, 2, 158
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-mn-MN.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-nb-NO.js, JavaScript, 0, 0, 154, 0, 0, 0, 0, 0, 1, 155
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-nb-NO.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-nl-NL.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-nl-NL.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-pl-PL.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-pl-PL.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-pt-BR.js, JavaScript, 0, 0, 156, 0, 0, 0, 0, 0, 1, 157
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-pt-BR.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-pt-PT.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-pt-PT.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ro-RO.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ro-RO.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ru-RU.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-ru-RU.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-sk-SK.js, JavaScript, 0, 0, 153, 0, 0, 0, 0, 0, 1, 154
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-sk-SK.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-sl-SI.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-sl-SI.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-sr-RS-Latin.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-sr-RS-Latin.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-sr-RS.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-sr-RS.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-sv-SE.js, JavaScript, 0, 0, 155, 0, 0, 0, 0, 0, 1, 156
g:\OneDrive - IZI Cloud\FPT\Sem04\7_Project\HTDShop\HTDShop\HTDShop\HTDShop-web\src\main\webapp\HTDManager\plugins\summernote\lang\summernote-sv-SE.min.js, JavaScript, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
